quantity,price_at_purchase,price,amount,category,payment_method,transaction_status,review_category
1,7.37,391.59,39.38,2,0,0,0
4,619.94,232.49,39.56,1,0,1,0
1,7.37,232.49,39.56,1,0,1,0
4,51.79,385.74,300.66,3,0,0,0
1,7.39,385.74,300.66,3,0,0,0
6,353.59,434.47,961.9,3,0,0,0
1,7.39,434.47,961.9,3,0,0,0
9,434.28,169.66,38.58,3,0,0,0
1,7.39,169.66,38.58,3,0,0,0
4,247.84,242.23,133.56,1,0,0,0
1,7.4,242.23,133.56,1,0,0,0
3,396.36,172.46,805.86,1,0,2,0
1,7.41,172.46,805.86,1,0,2,0
1,626.23,489.2,436.24,3,0,0,0
1,7.41,489.2,436.24,3,0,0,0
4,694.26,826.71,631.84,2,0,1,0
1,7.41,826.71,631.84,2,0,1,0
8,428.32,248.81,37.5,0,0,0,0
1,7.42,248.81,37.5,0,0,0,0
7,390.03,920.07,241.4,3,0,0,0
1,7.42,920.07,241.4,3,0,0,0
2,388.81,525.35,87.3,1,0,0,0
1,7.44,525.35,87.3,1,0,0,0
7,889.45,77.63,436.59,1,0,0,0
1,7.49,77.63,436.59,1,0,0,0
1,71.87,114.1,336.96,3,0,0,0
1,7.5,114.1,336.96,3,0,0,0
1,263.83,989.41,987.2,0,0,0,0
1,7.5,989.41,987.2,0,0,0,0
2,860.03,407.23,68.64,0,0,0,0
1,7.5,407.23,68.64,0,0,0,0
7,972.07,45.12,214.05,3,0,0,0
1,7.51,45.12,214.05,3,0,0,0
6,269.32,722.31,153.2,2,0,0,0
1,7.51,722.31,153.2,2,0,0,0
5,895.79,735.7,81.48,0,0,0,0
1,7.52,735.7,81.48,0,0,0,0
3,605.57,568.18,4.71,1,0,0,0
1,7.52,568.18,4.71,1,0,0,0
9,116.02,887.46,565.12,0,0,0,0
1,7.52,887.46,565.12,0,0,0,0
1,330.58,495.83,3.95,1,0,0,0
1,7.52,495.83,3.95,1,0,0,0
2,253.37,430.7,594.24,3,0,0,0
1,7.52,430.7,594.24,3,0,0,0
9,318.36,613.03,569.76,1,0,2,0
1,7.52,613.03,569.76,1,0,2,0
5,391.12,643.24,5.95,1,0,0,0
1,7.53,643.24,5.95,1,0,0,0
2,714.55,379.79,29.58,0,0,0,0
2,714.55,379.79,29.58,0,0,0,0
2,714.55,379.79,29.58,0,0,0,0
2,714.55,379.79,29.58,0,0,0,0
2,714.55,379.79,29.58,0,0,0,0
2,714.55,379.79,29.58,0,0,0,0
2,714.55,379.79,29.58,0,0,0,0
1,7.55,379.79,29.58,0,0,0,0
1,7.55,379.79,29.58,0,0,0,0
1,7.55,379.79,29.58,0,0,0,0
1,7.55,379.79,29.58,0,0,0,0
1,7.55,379.79,29.58,0,0,0,0
1,7.55,379.79,29.58,0,0,0,0
1,7.55,379.79,29.58,0,0,0,0
1,927.48,71.63,799.92,3,0,0,0
1,7.55,71.63,799.92,3,0,0,0
8,534.71,903.96,306.3,2,0,0,0
1,7.56,903.96,306.3,2,0,0,0
10,169.81,332.27,726.57,1,0,2,0
1,7.57,332.27,726.57,1,0,2,0
4,319.64,869.27,475.58,3,0,0,0
1,7.58,869.27,475.58,3,0,0,0
1,708.81,158.41,39.1,3,0,0,0
1,7.58,158.41,39.1,3,0,0,0
3,498.98,592.67,156.8,1,0,2,0
1,7.58,592.67,156.8,1,0,2,0
2,149.73,409.26,79.92,3,0,1,0
1,7.64,409.26,79.92,3,0,1,0
1,707.57,18.26,320.58,0,0,2,0
1,7.65,18.26,320.58,0,0,2,0
5,311.09,88.23,908.2,2,0,0,0
1,7.67,88.23,908.2,2,0,0,0
10,937.85,869.13,780.84,1,0,0,0
1,7.68,869.13,780.84,1,0,0,0
1,732.23,136.29,157.72,1,0,1,0
1,7.68,136.29,157.72,1,0,1,0
5,657.29,822.1,35.32,1,0,0,0
1,7.7,822.1,35.32,1,0,0,0
7,761.99,73.49,606.32,1,0,0,0
1,7.71,73.49,606.32,1,0,0,0
10,783.87,419.49,469.49,3,0,0,0
1,7.73,419.49,469.49,3,0,0,0
10,88.6,910.88,83.97,3,0,2,0
1,7.73,910.88,83.97,3,0,2,0
1,294.12,590.45,596.64,1,0,0,0
1,7.73,590.45,596.64,1,0,0,0
9,676.32,250.56,76.47,1,0,2,0
1,7.74,250.56,76.47,1,0,2,0
8,188.3,757.32,467.04,1,0,0,0
1,7.74,757.32,467.04,1,0,0,0
2,473.48,204.56,9.28,0,0,0,0
1,7.74,204.56,9.28,0,0,0,0
9,299.96,278.86,307.44,0,0,0,0
1,7.77,278.86,307.44,0,0,0,0
10,802.08,258.49,721.71,0,0,0,0
1,7.78,258.49,721.71,0,0,0,0
10,285.62,451.84,454.51,2,0,2,0
1,7.78,451.84,454.51,2,0,2,0
4,287.05,852.33,773.64,1,0,0,0
1,7.78,852.33,773.64,1,0,0,0
2,884.63,380.93,65.37,1,0,0,0
1,7.8,380.93,65.37,1,0,0,0
4,822.72,725.39,431.76,2,0,1,0
1,7.81,725.39,431.76,2,0,1,0
2,149.18,101.45,729.63,1,0,0,0
1,7.82,101.45,729.63,1,0,0,0
4,238.97,680.57,337.56,0,0,1,0
1,7.83,680.57,337.56,0,0,1,0
5,91.99,658.13,129.36,3,0,0,0
1,7.84,658.13,129.36,3,0,0,0
9,230.2,266.06,344.94,3,0,0,0
1,7.84,266.06,344.94,3,0,0,0
8,409.14,136.81,629.04,3,0,0,0
1,7.85,136.81,629.04,3,0,0,0
8,114.03,271.12,461.65,2,0,2,0
1,7.86,271.12,461.65,2,0,2,0
7,888.37,584.97,89.19,1,0,0,0
1,7.87,584.97,89.19,1,0,0,0
7,637.66,26.5,466.41,1,0,2,0
1,7.89,26.5,466.41,1,0,2,0
2,55.63,592.67,913.1,1,0,1,0
1,7.89,592.67,913.1,1,0,1,0
10,882.53,697.67,1.75,2,0,1,0
10,882.53,697.67,1.75,2,0,1,0
10,882.53,697.67,1.75,2,0,1,0
10,882.53,697.67,1.75,2,0,1,0
10,882.53,697.67,1.75,2,0,1,0
10,882.53,697.67,1.75,2,0,1,0
10,882.53,697.67,1.75,2,0,1,0
1,7.89,697.67,1.75,2,0,1,0
1,7.89,697.67,1.75,2,0,1,0
1,7.89,697.67,1.75,2,0,1,0
1,7.89,697.67,1.75,2,0,1,0
1,7.89,697.67,1.75,2,0,1,0
1,7.89,697.67,1.75,2,0,1,0
1,7.89,697.67,1.75,2,0,1,0
3,842.35,334.58,914.6,1,0,0,0
1,7.89,334.58,914.6,1,0,0,0
3,592.48,483.19,753.66,1,0,0,0
1,7.92,483.19,753.66,1,0,0,0
6,768.11,583.08,347.76,0,0,0,0
1,7.92,583.08,347.76,0,0,0,0
7,558.48,203.15,464.03,3,0,0,0
1,7.92,203.15,464.03,3,0,0,0
1,415.15,602.3,449.54,1,0,1,0
1,7.92,602.3,449.54,1,0,1,0
4,429.32,212.11,901.9,1,0,0,0
1,7.93,212.11,901.9,1,0,0,0
7,496.98,598.77,241.0,1,0,2,0
1,7.93,598.77,241.0,1,0,2,0
6,762.84,393.0,737.37,0,0,2,0
1,7.93,393.0,737.37,0,0,2,0
8,487.49,471.95,8.6,1,0,1,0
1,7.94,471.95,8.6,1,0,1,0
10,976.05,116.99,574.88,1,0,0,0
1,7.95,116.99,574.88,1,0,0,0
4,216.99,167.9,794.43,3,0,0,0
1,7.96,167.9,794.43,3,0,0,0
2,691.58,920.33,66.6,1,0,0,0
1,7.96,920.33,66.6,1,0,0,0
4,233.02,642.47,435.33,1,0,0,0
1,7.98,642.47,435.33,1,0,0,0
8,274.38,523.67,141.72,0,0,0,0
1,8.0,523.67,141.72,0,0,0,0
5,266.41,906.34,964.7,1,0,0,0
1,8.01,906.34,964.7,1,0,0,0
1,419.79,204.56,469.0,0,0,1,0
1,8.02,204.56,469.0,0,0,1,0
8,360.77,880.9,36.26,3,0,0,0
1,8.02,880.9,36.26,3,0,0,0
4,235.35,676.14,81.9,1,0,0,0
1,8.03,676.14,81.9,1,0,0,0
5,343.31,590.45,68.22,1,0,0,0
1,8.04,590.45,68.22,1,0,0,0
3,400.95,729.35,83.79,3,0,0,0
1,8.04,729.35,83.79,3,0,0,0
10,671.6,451.58,331.38,2,0,0,0
1,8.05,451.58,331.38,2,0,0,0
7,949.64,674.61,123.44,0,0,0,0
7,949.64,674.61,123.44,0,0,0,0
7,949.64,674.61,123.44,0,0,0,0
7,949.64,674.61,123.44,0,0,0,0
7,949.64,674.61,123.44,0,0,0,0
7,949.64,674.61,123.44,0,0,0,0
7,949.64,674.61,123.44,0,0,0,0
1,8.06,674.61,123.44,0,0,0,0
1,8.06,674.61,123.44,0,0,0,0
1,8.06,674.61,123.44,0,0,0,0
1,8.06,674.61,123.44,0,0,0,0
1,8.06,674.61,123.44,0,0,0,0
1,8.06,674.61,123.44,0,0,0,0
1,8.06,674.61,123.44,0,0,0,0
3,89.76,676.62,993.6,1,0,0,0
1,8.06,676.62,993.6,1,0,0,0
5,730.77,884.66,752.67,0,0,0,0
1,8.06,884.66,752.67,0,0,0,0
4,304.95,415.23,69.45,0,0,0,0
1,8.07,415.23,69.45,0,0,0,0
6,804.35,806.78,577.04,1,0,1,0
1,8.07,806.78,577.04,1,0,1,0
8,818.26,106.21,318.66,2,0,0,0
1,8.1,106.21,318.66,2,0,0,0
8,207.84,313.63,482.51,0,0,0,1
8,207.84,313.63,482.51,0,0,0,1
8,207.84,313.63,482.51,0,0,0,1
8,207.84,313.63,482.51,0,0,0,1
8,207.84,313.63,482.51,0,0,0,1
8,207.84,313.63,482.51,0,0,0,1
8,207.84,313.63,482.51,0,0,0,1
1,8.1,313.63,482.51,0,0,0,1
1,8.1,313.63,482.51,0,0,0,1
1,8.1,313.63,482.51,0,0,0,1
1,8.1,313.63,482.51,0,0,0,1
1,8.1,313.63,482.51,0,0,0,1
1,8.1,313.63,482.51,0,0,0,1
1,8.1,313.63,482.51,0,0,0,1
3,572.14,648.22,632.8,0,0,1,0
1,8.1,648.22,632.8,0,0,1,0
4,344.22,866.11,994.6,3,0,0,0
1,8.11,866.11,994.6,3,0,0,0
2,832.71,334.58,71.79,1,0,2,0
1,8.11,334.58,71.79,1,0,2,0
5,375.38,891.25,974.7,2,0,0,0
1,8.12,891.25,974.7,2,0,0,0
8,843.32,807.4,138.6,2,0,0,0
1,8.12,807.4,138.6,2,0,0,0
5,680.16,887.56,901.8,3,0,0,0
1,8.14,887.56,901.8,3,0,0,0
6,416.13,128.12,60.96,1,0,2,0
1,8.14,128.12,60.96,1,0,2,0
7,699.48,348.21,152.52,0,0,0,0
1,8.14,348.21,152.52,0,0,0,0
9,376.8,4.59,64.71,1,0,0,0
1,8.14,4.59,64.71,1,0,0,0
10,130.82,643.91,421.61,1,0,1,0
1,8.14,643.91,421.61,1,0,1,0
5,957.91,499.53,23.1,0,0,0,1
5,957.91,499.53,23.1,0,0,0,1
5,957.91,499.53,23.1,0,0,0,1
5,957.91,499.53,23.1,0,0,0,1
5,957.91,499.53,23.1,0,0,0,1
5,957.91,499.53,23.1,0,0,0,1
5,957.91,499.53,23.1,0,0,0,1
1,8.15,499.53,23.1,0,0,0,1
1,8.15,499.53,23.1,0,0,0,1
1,8.15,499.53,23.1,0,0,0,1
1,8.15,499.53,23.1,0,0,0,1
1,8.15,499.53,23.1,0,0,0,1
1,8.15,499.53,23.1,0,0,0,1
1,8.15,499.53,23.1,0,0,0,1
7,973.28,910.88,141.96,3,0,0,0
1,8.19,910.88,141.96,3,0,0,0
8,462.39,742.44,79.47,3,0,0,0
1,8.2,742.44,79.47,3,0,0,0
3,718.11,862.17,955.8,2,0,0,0
1,8.2,862.17,955.8,2,0,0,0
6,89.7,440.6,30.84,3,0,0,0
1,8.21,440.6,30.84,3,0,0,0
8,477.24,55.02,63.57,1,0,2,0
1,8.21,55.02,63.57,1,0,2,0
5,62.07,171.11,979.2,3,0,0,0
1,8.22,171.11,979.2,3,0,0,0
9,256.54,856.12,331.86,1,0,0,0
1,8.24,856.12,331.86,1,0,0,0
3,170.45,847.65,628.08,0,0,0,0
1,8.24,847.65,628.08,0,0,0,0
6,747.98,788.9,594.16,2,0,1,0
6,747.98,788.9,594.16,2,0,1,0
6,747.98,788.9,594.16,2,0,1,0
6,747.98,788.9,594.16,2,0,1,0
6,747.98,788.9,594.16,2,0,1,0
6,747.98,788.9,594.16,2,0,1,0
6,747.98,788.9,594.16,2,0,1,0
1,8.25,788.9,594.16,2,0,1,0
1,8.25,788.9,594.16,2,0,1,0
1,8.25,788.9,594.16,2,0,1,0
1,8.25,788.9,594.16,2,0,1,0
1,8.25,788.9,594.16,2,0,1,0
1,8.25,788.9,594.16,2,0,1,0
1,8.25,788.9,594.16,2,0,1,0
8,683.97,564.84,30.72,1,0,2,0
1,8.26,564.84,30.72,1,0,2,0
6,647.3,332.0,62.4,1,0,0,0
1,8.27,332.0,62.4,1,0,0,0
7,202.35,490.32,968.8,1,0,0,0
1,8.29,490.32,968.8,1,0,0,0
4,845.41,723.04,68.91,0,0,0,0
1,8.29,723.04,68.91,0,0,0,0
7,921.9,398.63,158.08,3,0,0,0
1,8.29,398.63,158.08,3,0,0,0
1,630.18,974.91,791.1,3,0,2,0
1,8.3,974.91,791.1,3,0,2,0
8,785.77,406.88,758.88,1,0,0,1
8,785.77,406.88,758.88,1,0,0,1
8,785.77,406.88,758.88,1,0,0,1
8,785.77,406.88,758.88,1,0,0,1
8,785.77,406.88,758.88,1,0,0,1
8,785.77,406.88,758.88,1,0,0,1
8,785.77,406.88,758.88,1,0,0,1
1,8.3,406.88,758.88,1,0,0,1
1,8.3,406.88,758.88,1,0,0,1
1,8.3,406.88,758.88,1,0,0,1
1,8.3,406.88,758.88,1,0,0,1
1,8.3,406.88,758.88,1,0,0,1
1,8.3,406.88,758.88,1,0,0,1
1,8.3,406.88,758.88,1,0,0,1
7,756.33,592.67,804.15,1,0,0,0
1,8.31,592.67,804.15,1,0,0,0
2,798.71,557.61,83.01,1,0,2,0
1,8.31,557.61,83.01,1,0,2,0
10,612.54,438.79,618.32,2,0,0,0
1,8.31,438.79,618.32,2,0,0,0
8,544.31,336.09,309.9,1,0,1,0
1,8.34,336.09,309.9,1,0,1,0
4,692.95,402.37,0.01,1,0,1,0
1,8.35,402.37,0.01,1,0,1,0
6,27.08,819.8,35.52,3,0,1,0
1,8.36,819.8,35.52,3,0,1,0
3,165.84,678.63,221.45,0,0,0,0
1,8.36,678.63,221.45,0,0,0,0
4,946.65,163.9,66.21,1,0,0,0
1,8.36,163.9,66.21,1,0,0,0
7,825.87,623.54,3.06,1,0,0,0
1,8.39,623.54,3.06,1,0,0,0
2,45.61,167.7,84.99,1,0,0,0
1,8.39,167.7,84.99,1,0,0,0
8,403.25,870.32,624.64,1,0,0,0
1,8.4,870.32,624.64,1,0,0,0
8,591.61,824.26,7.43,2,0,0,0
1,8.41,824.26,7.43,2,0,0,0
8,819.62,999.59,2.11,2,0,0,0
1,8.42,999.59,2.11,2,0,0,0
7,861.69,74.41,2.77,2,0,0,0
1,8.42,74.41,2.77,2,0,0,0
9,747.58,587.34,309.78,0,0,0,0
1,8.44,587.34,309.78,0,0,0,0
3,74.69,816.61,151.4,2,0,1,0
1,8.44,816.61,151.4,2,0,1,0
5,699.8,330.42,219.75,3,0,1,0
1,8.46,330.42,219.75,3,0,1,0
2,618.33,131.87,32.82,3,0,0,0
1,8.46,131.87,32.82,3,0,0,0
1,81.15,686.64,124.0,3,0,0,0
1,8.46,686.64,124.0,3,0,0,0
7,857.52,369.74,720.72,2,0,0,0
7,857.52,369.74,720.72,2,0,0,0
7,857.52,369.74,720.72,2,0,0,0
7,857.52,369.74,720.72,2,0,0,0
7,857.52,369.74,720.72,2,0,0,0
7,857.52,369.74,720.72,2,0,0,0
7,857.52,369.74,720.72,2,0,0,0
1,8.46,369.74,720.72,2,0,0,0
1,8.46,369.74,720.72,2,0,0,0
1,8.46,369.74,720.72,2,0,0,0
1,8.46,369.74,720.72,2,0,0,0
1,8.46,369.74,720.72,2,0,0,0
1,8.46,369.74,720.72,2,0,0,0
1,8.46,369.74,720.72,2,0,0,0
2,932.08,108.59,0.93,3,0,0,0
1,8.47,108.59,0.93,3,0,0,0
7,48.81,834.65,432.25,1,0,2,0
1,8.48,834.65,432.25,1,0,2,0
6,294.69,324.25,800.46,1,0,0,0
1,8.48,324.25,800.46,1,0,0,0
8,876.48,910.74,33.46,0,0,0,0
1,8.5,910.74,33.46,0,0,0,0
2,470.95,700.69,353.94,2,0,0,0
1,8.5,700.69,353.94,2,0,0,0
3,323.05,684.69,587.92,1,0,1,0
1,8.52,684.69,587.92,1,0,1,0
5,266.16,112.02,479.15,3,0,0,0
1,8.52,112.02,479.15,3,0,0,0
7,848.9,920.23,82.62,2,0,0,0
1,8.52,920.23,82.62,2,0,0,0
1,85.08,140.81,70.8,0,0,0,0
1,8.53,140.81,70.8,0,0,0,0
5,198.47,406.07,36.82,1,0,1,0
1,8.54,406.07,36.82,1,0,1,0
7,210.86,957.86,993.0,3,0,0,0
1,8.55,957.86,993.0,3,0,0,0
10,286.49,361.39,985.5,1,0,0,0
1,8.56,361.39,985.5,1,0,0,0
6,829.35,988.45,753.3,1,0,1,1
6,829.35,988.45,753.3,1,0,1,1
6,829.35,988.45,753.3,1,0,1,1
6,829.35,988.45,753.3,1,0,1,1
6,829.35,988.45,753.3,1,0,1,1
6,829.35,988.45,753.3,1,0,1,1
6,829.35,988.45,753.3,1,0,1,1
1,8.57,988.45,753.3,1,0,1,1
1,8.57,988.45,753.3,1,0,1,1
1,8.57,988.45,753.3,1,0,1,1
1,8.57,988.45,753.3,1,0,1,1
1,8.57,988.45,753.3,1,0,1,1
1,8.57,988.45,753.3,1,0,1,1
1,8.57,988.45,753.3,1,0,1,1
8,926.76,227.11,635.84,0,0,0,0
1,8.57,227.11,635.84,0,0,0,0
2,734.83,549.43,428.19,1,0,0,0
1,8.59,549.43,428.19,1,0,0,0
5,663.61,537.14,207.85,2,0,2,0
1,8.59,537.14,207.85,2,0,2,0
2,752.24,273.64,124.8,2,0,0,0
1,8.59,273.64,124.8,2,0,0,0
4,654.15,658.78,23.46,3,0,2,0
1,8.63,658.78,23.46,3,0,2,0
1,638.45,135.5,136.92,2,0,0,0
1,8.65,135.5,136.92,2,0,0,0
8,431.51,709.67,784.53,0,0,0,0
1,8.66,709.67,784.53,0,0,0,0
3,749.82,77.63,120.36,1,0,0,0
1,8.67,77.63,120.36,1,0,0,0
8,721.11,543.31,77.82,1,0,1,0
1,8.67,543.31,77.82,1,0,1,0
6,262.44,283.11,577.6,1,0,0,0
1,8.68,283.11,577.6,1,0,0,0
9,615.8,389.16,560.4,3,0,0,0
1,8.68,389.16,560.4,3,0,0,0
9,791.15,415.25,329.4,2,0,0,0
1,8.69,415.25,329.4,2,0,0,0
1,820.05,915.59,345.0,1,0,1,0
1,8.69,915.59,345.0,1,0,1,0
6,837.92,286.38,9.74,2,0,1,0
1,8.7,286.38,9.74,2,0,1,0
1,474.15,266.06,562.8,3,0,1,0
1,8.71,266.06,562.8,3,0,1,0
7,472.29,863.47,637.84,3,0,0,0
1,8.71,863.47,637.84,3,0,0,0
5,527.95,255.39,235.4,2,0,1,0
1,8.71,255.39,235.4,2,0,1,0
9,790.93,38.96,726.84,1,0,2,0
1,8.72,38.96,726.84,1,0,2,0
1,152.44,800.14,456.26,2,0,0,0
1,8.72,800.14,456.26,2,0,0,0
7,449.16,454.09,245.65,0,0,0,0
1,8.74,454.09,245.65,0,0,0,0
2,437.63,662.85,28.62,3,0,0,0
1,8.74,662.85,28.62,3,0,0,0
9,796.64,617.94,484.26,1,0,0,0
1,8.75,617.94,484.26,1,0,0,0
5,415.02,659.14,232.55,1,0,0,0
1,8.75,659.14,232.55,1,0,0,0
1,693.48,179.05,218.4,2,0,2,0
1,8.75,179.05,218.4,2,0,2,0
4,31.98,595.51,146.04,0,0,0,0
1,8.76,595.51,146.04,0,0,0,0
4,474.98,850.01,578.8,1,0,1,0
1,8.77,850.01,578.8,1,0,1,0
6,992.1,224.35,128.96,3,0,0,0
1,8.77,224.35,128.96,3,0,0,0
8,581.42,963.53,153.76,3,0,0,0
1,8.78,963.53,153.76,3,0,0,0
10,855.33,41.68,5.98,0,0,2,0
1,8.78,41.68,5.98,0,0,2,0
10,482.37,670.17,6.64,3,0,0,0
1,8.79,670.17,6.64,3,0,0,0
3,484.04,213.84,756.45,1,0,0,0
1,8.79,213.84,756.45,1,0,0,0
3,516.26,289.76,200.4,3,0,0,0
1,8.8,289.76,200.4,3,0,0,0
5,587.01,671.47,126.0,1,0,0,0
1,8.81,671.47,126.0,1,0,0,0
5,147.27,47.42,949.6,0,0,0,0
1,8.81,47.42,949.6,0,0,0,0
6,456.95,930.8,795.96,1,0,0,0
1,8.82,930.8,795.96,1,0,0,0
10,543.24,466.2,969.7,0,0,2,0
1,8.82,466.2,969.7,0,0,2,0
1,757.75,450.56,212.0,2,0,0,0
1,8.83,450.56,212.0,2,0,0,0
8,652.96,969.8,30.32,0,0,0,0
1,8.83,969.8,30.32,0,0,0,0
10,520.8,146.79,76.14,3,0,0,0
1,8.83,146.79,76.14,3,0,0,0
5,342.32,154.05,74.31,1,0,1,0
1,8.84,154.05,74.31,1,0,1,0
2,681.03,31.79,595.12,2,0,0,0
1,8.85,31.79,595.12,2,0,0,0
5,658.14,116.99,21.9,1,0,0,0
1,8.86,116.99,21.9,1,0,0,0
2,508.21,718.16,146.64,0,0,1,0
1,8.86,718.16,146.64,0,0,1,0
8,654.54,162.87,447.65,3,0,0,0
1,8.87,162.87,447.65,3,0,0,0
4,122.51,252.89,318.24,0,0,0,0
1,8.89,252.89,318.24,0,0,0,0
7,681.6,916.45,763.74,3,0,0,0
1,8.89,916.45,763.74,3,0,0,0
10,752.71,468.54,430.57,0,0,0,0
1,8.89,468.54,430.57,0,0,0,0
9,42.66,177.18,636.32,3,0,0,0
1,8.9,177.18,636.32,3,0,0,0
3,72.72,934.88,435.05,3,0,0,0
1,8.9,934.88,435.05,3,0,0,0
6,685.97,179.41,29.72,1,0,0,0
1,8.9,179.41,29.72,1,0,0,0
2,409.59,419.71,211.25,0,0,0,0
1,8.91,419.71,211.25,0,0,0,0
9,137.72,777.5,488.95,1,0,2,0
1,8.92,777.5,488.95,1,0,2,0
2,404.37,322.1,150.68,3,0,0,0
1,8.92,322.1,150.68,3,0,0,0
1,986.43,258.49,211.0,0,0,0,0
1,8.93,258.49,211.0,0,0,0,0
8,230.63,619.88,724.5,2,0,0,0
1,8.93,619.88,724.5,2,0,0,0
8,197.99,313.5,749.34,2,0,0,0
1,8.94,313.5,749.34,2,0,0,0
1,989.49,735.88,638.16,2,0,0,0
1,8.94,735.88,638.16,2,0,0,0
1,206.97,749.8,147.04,3,0,0,0
1,8.95,749.8,147.04,3,0,0,0
5,625.84,256.21,80.85,0,0,0,0
1,8.97,256.21,80.85,0,0,0,0
4,938.18,147.23,138.32,3,0,0,0
1,8.97,147.23,138.32,3,0,0,0
3,684.14,855.71,213.8,0,0,0,0
1,8.97,855.71,213.8,0,0,0,0
8,605.44,54.02,906.7,1,0,0,0
1,8.97,54.02,906.7,1,0,0,0
3,754.5,535.07,341.64,3,0,0,0
1,8.98,535.07,341.64,3,0,0,0
7,92.42,834.65,4.21,1,0,0,0
1,8.98,834.65,4.21,1,0,0,0
8,66.68,196.96,139.04,3,0,0,0
1,9.0,196.96,139.04,3,0,0,0
6,239.67,713.39,437.15,0,0,2,0
1,9.0,713.39,437.15,0,0,2,0
6,142.51,79.41,575.52,2,0,0,1
6,142.51,79.41,575.52,2,0,0,1
6,142.51,79.41,575.52,2,0,0,1
6,142.51,79.41,575.52,2,0,0,1
6,142.51,79.41,575.52,2,0,0,1
6,142.51,79.41,575.52,2,0,0,1
6,142.51,79.41,575.52,2,0,0,1
1,9.0,79.41,575.52,2,0,0,1
1,9.0,79.41,575.52,2,0,0,1
1,9.0,79.41,575.52,2,0,0,1
1,9.0,79.41,575.52,2,0,0,1
1,9.0,79.41,575.52,2,0,0,1
1,9.0,79.41,575.52,2,0,0,1
1,9.0,79.41,575.52,2,0,0,1
3,75.11,597.35,744.3,2,0,0,0
1,9.01,597.35,744.3,2,0,0,0
1,782.3,620.02,7.38,1,0,0,0
1,9.01,620.02,7.38,1,0,0,0
6,563.7,245.0,595.12,1,0,0,0
1,9.01,245.0,595.12,1,0,0,0
3,631.91,549.43,21.9,1,0,0,0
1,9.01,549.43,21.9,1,0,0,0
9,523.24,650.91,612.0,0,0,2,0
1,9.03,650.91,612.0,0,0,2,0
10,617.1,557.61,332.22,1,0,0,0
1,9.04,557.61,332.22,1,0,0,0
3,700.14,621.24,421.19,3,0,1,0
3,700.14,621.24,421.19,3,0,1,0
3,700.14,621.24,421.19,3,0,1,0
3,700.14,621.24,421.19,3,0,1,0
3,700.14,621.24,421.19,3,0,1,0
3,700.14,621.24,421.19,3,0,1,0
3,700.14,621.24,421.19,3,0,1,0
1,9.04,621.24,421.19,3,0,1,0
1,9.04,621.24,421.19,3,0,1,0
1,9.04,621.24,421.19,3,0,1,0
1,9.04,621.24,421.19,3,0,1,0
1,9.04,621.24,421.19,3,0,1,0
1,9.04,621.24,421.19,3,0,1,0
1,9.04,621.24,421.19,3,0,1,0
5,236.52,213.16,76.32,3,0,2,0
1,9.04,213.16,76.32,3,0,2,0
6,171.25,279.71,447.72,0,0,2,0
1,9.05,279.71,447.72,0,0,2,0
2,858.31,73.23,26.24,0,0,0,0
1,9.07,73.23,26.24,0,0,0,0
1,217.77,430.83,563.2,1,0,0,0
1,9.08,430.83,563.2,1,0,0,0
8,438.76,542.94,942.9,3,0,1,0
1,9.08,542.94,942.9,3,0,1,0
9,246.1,602.9,928.6,3,0,0,0
1,9.09,602.9,928.6,3,0,0,0
8,199.94,928.48,940.8,2,0,0,0
1,9.11,928.48,940.8,2,0,0,0
4,415.72,502.33,742.59,2,0,0,0
1,9.11,502.33,742.59,2,0,0,0
7,732.99,664.47,200.55,2,0,0,0
1,9.11,664.47,200.55,2,0,0,0
1,479.25,680.43,35.38,2,0,0,0
1,9.11,680.43,35.38,2,0,0,0
9,764.12,197.13,990.2,1,0,0,0
1,9.11,197.13,990.2,1,0,0,0
8,396.77,915.59,123.52,1,0,0,0
1,9.12,915.59,123.52,1,0,0,0
3,218.65,9.85,202.2,1,0,0,0
1,9.12,9.85,202.2,1,0,0,0
10,110.59,92.46,243.85,2,0,0,0
1,9.12,92.46,243.85,2,0,0,0
8,205.97,117.2,939.3,0,0,1,0
1,9.13,117.2,939.3,0,0,1,0
2,937.2,711.96,124.2,2,0,0,0
1,9.13,711.96,124.2,2,0,0,0
5,596.83,692.9,431.41,1,0,0,0
1,9.13,692.9,431.41,1,0,0,0
9,907.28,756.85,85.56,0,0,0,0
1,9.16,756.85,85.56,0,0,0,0
9,966.22,187.26,428.82,0,0,0,0
1,9.16,187.26,428.82,0,0,0,0
10,307.69,359.57,456.47,0,0,0,0
1,9.16,359.57,456.47,0,0,0,0
10,140.18,500.04,427.49,1,0,0,0
1,9.17,500.04,427.49,1,0,0,0
3,761.2,934.33,30.12,2,0,0,0
1,9.17,934.33,30.12,2,0,0,0
10,343.25,623.54,34.96,1,0,0,0
1,9.17,623.54,34.96,1,0,0,0
9,781.82,934.88,2.41,3,0,0,0
1,9.18,934.88,2.41,3,0,0,0
2,255.78,244.38,301.5,1,0,0,0
1,9.18,244.38,301.5,1,0,0,0
9,368.34,307.48,808.29,0,0,0,0
1,9.18,307.48,808.29,0,0,0,0
10,200.24,491.45,239.35,2,0,1,0
10,200.24,491.45,239.35,2,0,1,0
10,200.24,491.45,239.35,2,0,1,0
10,200.24,491.45,239.35,2,0,1,0
10,200.24,491.45,239.35,2,0,1,0
