quantity,price_at_purchase,price,amount,category,payment_method,transaction_status,total_price
9,138.55,53.21,3.59,2,0,0,1246.95
9,681.28,592.8,127.32,3,0,0,6131.52
9,378.12,69.87,241.25,0,0,2,3403.08
9,724.57,178.87,220.65,2,0,0,6521.13
9,449.23,917.21,306.9,1,0,0,4043.07
9,178.99,881.44,8.34,1,0,1,1610.91
9,845.58,753.96,619.28,3,0,0,7610.22
9,845.58,753.96,619.28,3,0,0,7610.22
9,845.58,753.96,619.28,3,0,0,7610.22
9,845.58,753.96,619.28,3,0,0,7610.22
9,845.58,753.96,619.28,3,0,0,7610.22
9,845.58,753.96,619.28,3,0,0,7610.22
9,845.58,753.96,619.28,3,0,0,7610.22
9,902.72,859.22,603.36,0,0,0,8124.48
9,835.55,344.76,89.91,1,0,0,7519.95
9,447.79,637.24,578.88,0,0,0,4030.11
9,945.41,74.41,428.68,2,0,1,8508.69
9,943.79,872.91,335.16,1,0,0,8494.11
9,667.19,477.53,83.61,1,0,1,6004.71
9,481.05,595.51,74.46,0,0,2,4329.45
9,754.72,697.67,796.41,2,0,1,6792.48
9,754.72,697.67,796.41,2,0,1,6792.48
9,754.72,697.67,796.41,2,0,1,6792.48
9,754.72,697.67,796.41,2,0,1,6792.48
9,754.72,697.67,796.41,2,0,1,6792.48
9,754.72,697.67,796.41,2,0,1,6792.48
9,754.72,697.67,796.41,2,0,1,6792.48
9,180.31,379.32,720.81,0,0,0,1622.79
9,540.45,670.62,457.87,2,0,0,4864.05
9,225.15,540.88,35.3,3,0,0,2026.35
9,515.6,916.9,29.64,3,0,0,4640.4
9,420.55,77.77,902.3,1,0,0,3784.95
9,634.7,903.96,306.12,2,0,0,5712.3
9,596.53,77.63,479.22,1,0,0,5368.77
9,654.48,5.65,315.54,0,0,0,5890.32
9,704.58,652.38,21.14,1,0,0,6341.22
9,683.83,290.93,326.04,1,0,0,6154.47
9,863.73,108.59,8.09,3,0,0,7773.57
9,482.77,822.76,595.2,3,0,0,4344.93
9,817.83,687.67,482.65,1,0,0,7360.47
9,442.4,122.48,215.3,3,0,0,3981.6
9,881.8,271.12,243.4,2,0,0,7936.2
9,390.71,90.6,349.86,1,0,0,3516.39
9,445.99,337.73,739.08,1,0,0,4013.91
9,285.17,972.42,31.48,2,0,2,2566.53
9,756.8,36.0,28.2,3,0,0,6811.2
9,323.12,17.06,233.45,3,0,0,2908.08
9,53.44,774.92,77.82,3,0,0,480.96
9,403.98,167.9,974.0,3,0,0,3635.82
9,441.78,944.73,75.93,3,0,2,3976.02
9,418.81,568.49,573.52,1,0,0,3769.29
9,373.35,7.22,485.59,3,0,0,3360.15
9,434.47,559.29,598.72,2,0,0,3910.23
9,567.18,29.14,236.6,3,0,0,5104.62
9,113.92,396.51,567.04,3,0,0,1025.28
9,938.89,638.17,968.3,3,0,0,8450.01
9,938.89,638.17,968.3,3,0,0,8450.01
9,938.89,638.17,968.3,3,0,0,8450.01
9,938.89,638.17,968.3,3,0,0,8450.01
9,938.89,638.17,968.3,3,0,0,8450.01
9,938.89,638.17,968.3,3,0,0,8450.01
9,938.89,638.17,968.3,3,0,0,8450.01
9,844.99,205.31,310.44,3,0,0,7604.91
9,499.7,163.28,358.86,3,0,0,4497.3
9,499.7,163.28,358.86,3,0,0,4497.3
9,499.7,163.28,358.86,3,0,0,4497.3
9,499.7,163.28,358.86,3,0,0,4497.3
9,499.7,163.28,358.86,3,0,0,4497.3
9,499.7,163.28,358.86,3,0,0,4497.3
9,499.7,163.28,358.86,3,0,0,4497.3
9,895.18,126.58,5.91,2,0,0,8056.62
9,386.7,34.93,211.9,3,0,0,3480.3
9,773.68,136.67,204.95,3,0,0,6963.12
9,933.41,37.49,156.28,3,0,0,8400.69
9,674.54,90.95,121.72,1,0,0,6070.86
9,43.16,807.77,458.92,1,0,0,388.44
9,115.18,440.74,743.31,2,0,0,1036.62
9,25.03,840.41,85.5,3,0,0,225.27
9,239.89,94.81,323.94,0,0,0,2159.01
9,63.91,467.45,72.72,3,0,0,575.19
9,836.64,960.83,220.95,2,0,2,7529.76
9,843.55,536.91,66.69,1,0,0,7591.95
9,27.52,426.42,306.18,0,0,2,247.68
9,362.9,167.7,440.58,1,0,2,3266.1
9,945.33,392.06,123.44,0,0,0,8507.97
9,223.66,377.45,462.84,3,0,1,2012.94
9,223.66,377.45,462.84,3,0,1,2012.94
9,223.66,377.45,462.84,3,0,1,2012.94
9,223.66,377.45,462.84,3,0,1,2012.94
9,223.66,377.45,462.84,3,0,1,2012.94
9,223.66,377.45,462.84,3,0,1,2012.94
9,223.66,377.45,462.84,3,0,1,2012.94
9,599.3,337.1,231.35,2,0,0,5393.7
9,680.43,631.97,748.53,3,0,0,6123.87
9,939.35,905.75,312.72,3,0,2,8454.15
9,347.08,162.89,763.2,1,0,0,3123.72
9,47.07,7.22,70.68,3,0,0,423.63
9,798.59,932.78,2.09,3,0,0,7187.31
9,960.67,260.18,135.88,1,0,0,8646.03
9,660.61,49.16,436.94,1,0,1,5945.49
9,989.78,610.49,123.88,1,0,2,8908.02
9,353.79,186.78,34.9,1,0,0,3184.11
9,652.97,54.02,784.98,1,0,0,5876.73
9,577.79,126.71,756.45,2,0,0,5200.11
9,679.68,270.97,78.27,0,0,0,6117.12
9,106.57,77.77,0.93,1,0,0,959.13
9,506.37,239.71,2.64,1,0,0,4557.33
9,123.03,363.7,139.32,3,0,0,1107.27
9,699.97,720.71,208.3,2,0,2,6299.73
9,811.58,625.8,605.28,2,0,0,7304.22
9,255.13,132.94,207.15,1,0,0,2296.17
9,775.88,749.31,736.56,0,0,0,6982.92
9,614.28,128.12,128.2,1,0,0,5528.52
9,948.15,750.85,3.96,3,0,0,8533.35
9,308.49,305.17,137.28,3,0,0,2776.41
9,308.49,305.17,137.28,3,0,0,2776.41
9,308.49,305.17,137.28,3,0,0,2776.41
9,308.49,305.17,137.28,3,0,0,2776.41
9,308.49,305.17,137.28,3,0,0,2776.41
9,308.49,305.17,137.28,3,0,0,2776.41
9,308.49,305.17,137.28,3,0,0,2776.41
9,627.79,316.86,920.3,0,0,0,5650.11
9,996.09,24.19,131.64,1,0,0,8964.81
9,209.29,638.98,760.41,2,0,0,1883.61
9,961.62,722.31,357.48,2,0,0,8654.58
9,120.15,577.64,144.2,1,0,0,1081.35
9,351.63,513.82,332.94,1,0,1,3164.67
9,425.12,753.09,980.9,1,0,0,3826.08
9,289.58,186.21,944.8,3,0,2,2606.22
9,269.17,9.24,39.88,1,0,0,2422.53
9,378.18,618.32,992.2,1,0,0,3403.62
9,378.18,618.32,992.2,1,0,0,3403.62
9,378.18,618.32,992.2,1,0,0,3403.62
9,378.18,618.32,992.2,1,0,0,3403.62
9,378.18,618.32,992.2,1,0,0,3403.62
9,378.18,618.32,992.2,1,0,0,3403.62
9,378.18,618.32,992.2,1,0,0,3403.62
9,450.75,660.55,935.7,0,0,0,4056.75
9,809.8,502.14,242.5,1,0,0,7288.2
9,809.8,502.14,242.5,1,0,0,7288.2
9,809.8,502.14,242.5,1,0,0,7288.2
9,809.8,502.14,242.5,1,0,0,7288.2
9,809.8,502.14,242.5,1,0,0,7288.2
9,809.8,502.14,242.5,1,0,0,7288.2
9,809.8,502.14,242.5,1,0,0,7288.2
9,50.68,315.93,27.68,2,0,0,456.12
9,452.25,628.23,563.12,3,0,2,4070.25
9,551.19,144.5,731.97,1,0,0,4960.71
9,318.89,863.47,8.38,3,0,2,2870.01
9,885.97,864.9,37.58,1,0,0,7973.73
9,477.52,786.96,213.95,1,0,0,4297.68
9,477.52,786.96,213.95,1,0,0,4297.68
9,477.52,786.96,213.95,1,0,0,4297.68
9,477.52,786.96,213.95,1,0,0,4297.68
9,477.52,786.96,213.95,1,0,0,4297.68
9,477.52,786.96,213.95,1,0,0,4297.68
9,477.52,786.96,213.95,1,0,0,4297.68
9,735.28,242.55,137.16,3,0,0,6617.52
9,790.35,337.1,330.3,1,0,0,7113.15
9,470.23,44.33,318.0,1,0,2,4232.07
9,122.15,806.78,157.04,1,0,0,1099.35
9,75.16,942.39,725.94,0,0,0,676.44
9,196.13,6.49,347.76,1,0,0,1765.17
9,72.05,413.14,212.55,2,0,0,648.45
9,72.05,413.14,212.55,2,0,0,648.45
9,72.05,413.14,212.55,2,0,0,648.45
9,72.05,413.14,212.55,2,0,0,648.45
9,72.05,413.14,212.55,2,0,0,648.45
9,72.05,413.14,212.55,2,0,0,648.45
9,72.05,413.14,212.55,2,0,0,648.45
10,219.02,393.95,142.72,3,0,0,2190.2
10,864.56,996.7,911.7,3,0,0,8645.6
10,416.11,593.76,358.2,2,0,0,4161.1
10,309.32,972.74,67.65,1,0,0,3093.2
10,459.12,765.71,902.4,1,0,1,4591.2
10,677.51,968.69,138.48,2,0,0,6775.1
10,797.17,856.93,937.0,3,0,0,7971.7
10,571.65,362.33,324.66,1,0,0,5716.5
10,689.18,579.62,443.59,0,0,0,6891.8
10,328.97,934.82,998.3,3,0,0,3289.7
10,136.25,682.26,975.7,3,0,0,1362.5
10,851.39,853.56,2.63,0,0,0,8513.9
10,762.57,711.4,210.7,1,0,0,7625.7
10,459.47,128.08,124.92,3,0,0,4594.7
10,24.71,34.93,2.99,3,0,0,247.1
10,774.65,394.45,213.3,0,0,0,7746.5
10,774.65,394.45,213.3,0,0,0,7746.5
10,774.65,394.45,213.3,0,0,0,7746.5
10,774.65,394.45,213.3,0,0,0,7746.5
10,774.65,394.45,213.3,0,0,0,7746.5
10,774.65,394.45,213.3,0,0,0,7746.5
10,774.65,394.45,213.3,0,0,0,7746.5
10,982.93,928.65,207.2,3,0,0,9829.3
10,383.41,477.67,917.3,1,0,2,3834.1
10,216.53,645.67,25.48,1,0,0,2165.3
10,492.93,804.74,1.62,3,0,0,4929.3
10,174.14,206.79,233.0,1,0,0,1741.4
10,368.37,333.02,340.56,0,0,1,3683.7
10,403.37,594.05,335.46,0,0,1,4033.7
10,53.85,622.6,327.66,0,0,0,538.5
10,371.09,636.56,229.1,3,0,0,3710.9
10,225.43,207.25,35.6,0,0,2,2254.3
10,807.33,279.71,1.82,0,0,0,8073.3
10,584.37,853.68,744.12,3,0,2,5843.7
10,652.4,222.83,777.87,1,0,0,6524.0
10,838.31,5.65,449.12,0,0,0,8383.1
10,277.66,252.67,149.44,3,0,0,2776.6
10,180.46,731.75,63.54,3,0,0,1804.6
10,236.54,313.63,302.28,0,0,2,2365.4
10,236.54,313.63,302.28,0,0,2,2365.4
10,236.54,313.63,302.28,0,0,2,2365.4
10,236.54,313.63,302.28,0,0,2,2365.4
10,236.54,313.63,302.28,0,0,2,2365.4
10,236.54,313.63,302.28,0,0,2,2365.4
10,236.54,313.63,302.28,0,0,2,2365.4
10,148.39,832.02,74.34,3,0,0,1483.9
10,385.18,132.95,76.23,1,0,0,3851.8
10,551.89,827.84,33.92,1,0,0,5518.9
10,479.3,753.96,2.1,3,0,0,4793.0
10,479.3,753.96,2.1,3,0,0,4793.0
10,479.3,753.96,2.1,3,0,0,4793.0
10,479.3,753.96,2.1,3,0,0,4793.0
10,479.3,753.96,2.1,3,0,0,4793.0
10,479.3,753.96,2.1,3,0,0,4793.0
10,479.3,753.96,2.1,3,0,0,4793.0
10,77.07,676.69,560.4,1,0,0,770.7
10,244.68,844.45,805.05,3,0,0,2446.8
10,244.68,844.45,805.05,3,0,0,2446.8
10,244.68,844.45,805.05,3,0,0,2446.8
10,244.68,844.45,805.05,3,0,0,2446.8
10,244.68,844.45,805.05,3,0,0,2446.8
10,244.68,844.45,805.05,3,0,0,2446.8
10,244.68,844.45,805.05,3,0,0,2446.8
10,443.99,862.96,606.72,1,0,0,4439.9
10,925.57,530.41,775.53,3,0,0,9255.7
10,925.57,530.41,775.53,3,0,0,9255.7
10,925.57,530.41,775.53,3,0,0,9255.7
10,925.57,530.41,775.53,3,0,0,9255.7
10,925.57,530.41,775.53,3,0,0,9255.7
10,925.57,530.41,775.53,3,0,0,9255.7
10,925.57,530.41,775.53,3,0,0,9255.7
10,212.9,132.88,208.2,0,0,0,2129.0
10,140.08,930.02,959.7,0,0,0,1400.8
10,393.19,774.84,919.8,3,0,2,3931.9
10,672.63,938.52,740.25,0,0,0,6726.3
10,498.48,202.99,75.87,3,0,1,4984.8
10,149.43,830.3,70.68,0,0,0,1494.3
10,410.9,206.79,476.0,1,0,0,4109.0
10,731.92,804.74,20.6,3,0,0,7319.2
10,868.25,658.23,229.3,0,0,0,8682.5
10,149.92,670.62,616.16,2,0,0,1499.2
10,512.2,564.9,35.2,1,0,0,5122.0
10,237.7,307.88,224.15,2,0,0,2377.0
10,180.77,748.13,241.25,0,0,0,1807.7
10,936.93,284.47,461.09,0,0,0,9369.3
10,744.24,846.25,784.8,0,0,0,7442.4
10,768.11,268.95,120.88,0,0,0,7681.1
10,34.62,363.7,635.92,3,0,2,346.2
10,72.81,660.55,36.76,0,0,0,728.1
10,267.02,750.76,568.24,3,0,0,2670.2
10,924.69,749.31,64.26,0,0,1,9246.9
10,690.81,493.65,231.15,0,0,0,6908.1
10,31.96,252.67,222.45,3,0,0,319.6
10,742.67,827.78,951.6,0,0,0,7426.7
10,166.37,800.14,66.27,2,0,1,1663.7
10,558.99,944.73,904.2,3,0,0,5589.9
10,688.41,996.7,249.4,3,0,0,6884.1
10,241.93,896.27,155.56,0,0,0,2419.3
10,947.58,871.02,203.25,0,0,0,9475.8
10,798.68,634.27,80.49,2,0,0,7986.8
10,115.19,113.44,88.41,3,0,0,1151.9
10,677.0,471.95,980.0,1,0,0,6770.0
10,165.57,828.03,69.84,3,0,0,1655.7
10,835.77,690.62,427.84,1,0,0,8357.7
10,920.98,193.5,568.32,1,0,0,9209.8
10,649.49,773.69,245.55,3,0,0,6494.9
10,626.66,640.44,437.08,2,0,0,6266.6
10,302.19,212.51,439.18,1,0,0,3021.9
10,964.22,322.78,85.44,3,0,0,9642.2
10,929.49,591.23,3.54,2,0,0,9294.9
10,140.34,574.88,26.76,3,0,0,1403.4
10,131.69,970.41,752.67,2,0,1,1316.9
10,543.52,294.05,595.52,1,0,0,5435.2
10,86.05,380.7,217.0,2,0,0,860.5
10,571.35,842.04,241.35,3,0,0,5713.5
10,665.42,658.37,310.44,1,0,1,6654.2
10,939.54,45.12,349.68,3,0,0,9395.4
10,380.06,774.81,450.8,0,0,0,3800.6
10,962.33,770.36,989.5,1,0,0,9623.3
10,372.58,123.12,222.45,2,0,0,3725.8
10,531.76,844.45,27.86,3,0,1,5317.6
10,531.76,844.45,27.86,3,0,1,5317.6
10,531.76,844.45,27.86,3,0,1,5317.6
10,531.76,844.45,27.86,3,0,1,5317.6
10,531.76,844.45,27.86,3,0,1,5317.6
10,531.76,844.45,27.86,3,0,1,5317.6
10,531.76,844.45,27.86,3,0,1,5317.6
10,469.2,737.62,327.78,1,0,0,4692.0
10,693.42,387.14,351.3,3,0,0,6934.2
10,792.74,293.65,20.94,1,0,0,7927.4
10,126.92,717.24,799.11,0,0,2,1269.2
10,384.9,842.04,243.7,3,0,0,3849.0
10,99.83,490.32,2.61,1,0,0,998.3
10,985.24,660.88,778.5,0,0,2,9852.4
10,212.47,518.3,207.25,3,0,0,2124.7
10,829.52,548.0,67.74,1,0,0,8295.2
10,55.55,270.63,64.38,3,0,0,555.5
10,482.0,489.2,745.92,3,0,0,4820.0
10,798.45,508.69,37.86,3,0,2,7984.5
10,76.26,572.32,236.05,1,0,1,762.6
10,941.45,638.45,70.17,3,0,0,9414.5
10,899.46,160.78,448.77,0,0,0,8994.6
10,379.1,522.66,61.8,2,0,0,3791.0
10,112.95,620.87,38.24,1,0,0,1129.5
10,112.95,620.87,38.24,1,0,0,1129.5
10,112.95,620.87,38.24,1,0,0,1129.5
10,112.95,620.87,38.24,1,0,0,1129.5
10,112.95,620.87,38.24,1,0,0,1129.5
10,112.95,620.87,38.24,1,0,0,1129.5
10,112.95,620.87,38.24,1,0,0,1129.5
10,614.67,76.11,804.96,0,0,0,6146.7
10,614.67,76.11,804.96,0,0,0,6146.7
10,614.67,76.11,804.96,0,0,0,6146.7
10,614.67,76.11,804.96,0,0,0,6146.7
10,614.67,76.11,804.96,0,0,0,6146.7
10,614.67,76.11,804.96,0,0,0,6146.7
10,614.67,76.11,804.96,0,0,0,6146.7
10,409.56,635.81,431.69,0,0,0,4095.6
10,409.56,635.81,431.69,0,0,0,4095.6
10,409.56,635.81,431.69,0,0,0,4095.6
10,409.56,635.81,431.69,0,0,0,4095.6
10,409.56,635.81,431.69,0,0,0,4095.6
10,409.56,635.81,431.69,0,0,0,4095.6
10,409.56,635.81,431.69,0,0,0,4095.6
10,909.27,134.78,61.14,0,0,0,9092.7
10,909.27,134.78,61.14,0,0,0,9092.7
10,909.27,134.78,61.14,0,0,0,9092.7
10,909.27,134.78,61.14,0,0,0,9092.7
10,909.27,134.78,61.14,0,0,0,9092.7
10,909.27,134.78,61.14,0,0,0,9092.7
10,909.27,134.78,61.14,0,0,0,9092.7
10,721.99,163.61,474.11,1,0,0,7219.9
10,448.83,735.34,564.08,1,0,0,4488.3
10,994.0,172.24,808.92,3,0,0,9940.0
10,501.83,122.6,206.8,1,0,0,5018.3
10,457.34,129.37,36.44,1,0,1,4573.4
10,492.01,748.3,34.36,0,0,0,4920.1
10,328.07,638.17,930.2,3,0,0,3280.7
10,328.07,638.17,930.2,3,0,0,3280.7
10,328.07,638.17,930.2,3,0,0,3280.7
10,328.07,638.17,930.2,3,0,0,3280.7
10,328.07,638.17,930.2,3,0,0,3280.7
10,328.07,638.17,930.2,3,0,0,3280.7
10,328.07,638.17,930.2,3,0,0,3280.7
10,831.41,920.07,130.84,3,0,2,8314.1
10,772.82,430.7,21.88,3,0,0,7728.2
10,101.63,801.92,952.7,3,0,0,1016.3
10,257.29,860.57,134.8,0,0,0,2572.9
10,257.29,860.57,134.8,0,0,0,2572.9
10,257.29,860.57,134.8,0,0,0,2572.9
10,257.29,860.57,134.8,0,0,0,2572.9
10,257.29,860.57,134.8,0,0,0,2572.9
10,257.29,860.57,134.8,0,0,0,2572.9
10,257.29,860.57,134.8,0,0,0,2572.9
10,273.12,108.21,88.29,1,0,0,2731.2
10,342.45,467.94,300.12,1,0,1,3424.5
10,342.45,467.94,300.12,1,0,1,3424.5
10,342.45,467.94,300.12,1,0,1,3424.5
10,342.45,467.94,300.12,1,0,1,3424.5
10,342.45,467.94,300.12,1,0,1,3424.5
10,342.45,467.94,300.12,1,0,1,3424.5
10,342.45,467.94,300.12,1,0,1,3424.5
10,282.45,635.91,209.05,1,0,0,2824.5
10,708.33,276.04,976.4,0,0,0,7083.3
10,127.45,273.64,0.62,2,0,1,1274.5
10,809.64,922.47,212.7,2,0,0,8096.4
10,468.69,715.23,300.84,0,0,0,4686.9
10,935.48,15.39,325.62,0,0,0,9354.8
10,535.29,241.36,479.99,3,0,0,5352.9
10,190.44,174.19,27.92,1,0,0,1904.4
10,244.47,389.16,924.9,3,0,0,2444.7
10,312.89,852.2,237.25,1,0,1,3128.9
10,537.13,602.3,973.5,1,0,2,5371.3
10,987.1,726.93,75.15,3,0,0,9871.0
10,477.3,571.79,908.8,3,0,0,4773.0
10,309.87,697.57,81.0,3,0,0,3098.7
10,263.78,908.76,912.6,1,0,0,2637.8
10,278.28,627.95,36.66,1,0,0,2782.8
10,193.44,395.3,3.91,1,0,0,1934.4
10,559.52,619.75,358.68,0,0,0,5595.2
10,753.74,545.67,33.32,1,0,0,7537.4
10,282.91,462.87,159.76,1,0,0,2829.1
10,732.97,530.42,28.38,2,0,0,7329.7
10,514.29,296.74,460.46,2,0,0,5142.9
10,24.97,853.56,600.0,0,0,0,249.7
10,655.97,138.84,221.95,3,0,0,6559.7
10,775.21,933.83,0.09,2,0,0,7752.1
10,704.83,249.72,232.3,0,0,0,7048.3
10,635.71,704.55,345.3,2,0,0,6357.1
10,635.71,704.55,345.3,2,0,0,6357.1
10,635.71,704.55,345.3,2,0,0,6357.1
10,635.71,704.55,345.3,2,0,0,6357.1
10,635.71,704.55,345.3,2,0,0,6357.1
10,635.71,704.55,345.3,2,0,0,6357.1
10,635.71,704.55,345.3,2,0,0,6357.1
10,612.66,169.2,614.72,0,0,0,6126.6
10,996.93,31.87,2.76,2,0,0,9969.3
10,962.19,710.16,437.01,1,0,0,9621.9
10,531.43,897.73,4.86,3,0,0,5314.3
10,606.51,532.71,2.92,1,0,0,6065.1
10,31.09,971.63,4.55,1,0,0,310.9
10,622.45,294.11,785.88,0,0,0,6224.5
10,54.95,213.22,729.27,1,0,0,549.5
10,794.5,910.74,801.63,0,0,1,7945.0
10,971.0,736.66,458.22,0,0,0,9710.0
10,682.35,765.28,330.96,3,0,0,6823.5
10,298.03,420.28,746.28,0,0,0,2980.3
10,332.65,806.78,599.28,1,0,0,3326.5
10,775.82,36.0,487.06,3,0,1,7758.2
10,364.42,202.78,995.9,3,0,0,3644.2
10,600.86,618.32,149.28,1,0,0,6008.6
10,600.86,618.32,149.28,1,0,0,6008.6
10,600.86,618.32,149.28,1,0,0,6008.6
10,600.86,618.32,149.28,1,0,0,6008.6
10,600.86,618.32,149.28,1,0,0,6008.6
10,600.86,618.32,149.28,1,0,0,6008.6
10,600.86,618.32,149.28,1,0,0,6008.6
10,602.78,593.26,225.0,0,0,0,6027.8
10,159.98,177.18,352.56,3,0,0,1599.8
10,148.83,202.78,485.8,3,0,0,1488.3
10,663.01,851.23,28.54,3,0,0,6630.1
10,854.14,995.21,948.1,3,0,0,8541.4
10,854.14,995.21,948.1,3,0,0,8541.4
10,854.14,995.21,948.1,3,0,0,8541.4
10,854.14,995.21,948.1,3,0,0,8541.4
10,854.14,995.21,948.1,3,0,0,8541.4
10,854.14,995.21,948.1,3,0,0,8541.4
10,854.14,995.21,948.1,3,0,0,8541.4
10,940.62,389.0,440.51,1,0,0,9406.2
10,633.97,686.28,33.02,1,0,0,6339.7
10,889.26,674.29,76.26,0,0,2,8892.6
10,526.0,834.65,465.01,1,0,0,5260.0
10,797.91,787.76,33.66,3,0,0,7979.1
10,713.25,984.39,764.91,1,0,0,7132.5
10,48.04,809.75,803.88,1,0,0,480.4
10,253.98,398.37,77.64,1,0,0,2539.8
10,594.8,403.09,905.0,1,0,0,5948.0
10,811.14,206.79,1.98,1,0,2,8111.4
10,744.92,384.19,300.42,1,0,0,7449.2
10,432.57,725.55,156.76,1,0,0,4325.7
10,558.77,855.4,126.92,0,0,0,5587.7
10,726.62,36.0,638.72,3,0,1,7266.2
10,340.93,962.82,630.72,0,0,0,3409.3
10,642.75,872.01,0.34,1,0,2,6427.5
10,317.3,477.95,39.52,0,0,0,3173.0
10,24.23,181.14,212.75,0,0,0,242.3
10,712.32,191.37,21.5,2,0,0,7123.2
10,870.09,696.52,338.34,1,0,0,8700.9
10,675.46,978.06,69.51,1,0,0,6754.6
10,842.58,269.42,137.32,0,0,0,8425.8
10,954.17,908.95,566.16,0,0,0,9541.7
10,615.6,476.77,315.0,1,0,0,6156.0
10,179.89,94.73,247.15,0,0,0,1798.9
10,150.58,884.66,443.03,0,0,0,1505.8
10,817.37,130.7,930.5,2,0,0,8173.7
10,202.56,722.25,977.3,1,0,1,2025.6
10,979.66,717.61,937.9,1,0,1,9796.6
10,540.65,821.67,729.09,1,0,0,5406.5
10,234.38,256.21,993.4,0,0,2,2343.8
10,462.32,889.2,625.2,1,0,0,4623.2
10,547.81,300.03,70.56,3,0,0,5478.1
10,206.93,157.29,89.4,1,0,0,2069.3
10,552.15,660.55,200.4,0,0,0,5521.5
10,741.51,642.47,226.55,1,0,0,7415.1
10,549.36,122.93,223.5,3,0,0,5493.6
10,109.53,658.78,33.7,3,0,2,1095.3
10,921.0,854.2,81.15,1,0,0,9210.0
10,609.99,627.95,6.4,1,0,0,6099.9
10,944.93,174.19,959.9,1,0,0,9449.3
10,575.46,812.69,38.54,1,0,0,5754.6
10,487.27,70.66,809.28,1,0,0,4872.7
10,111.04,347.51,133.04,0,0,0,1110.4
10,145.28,876.14,431.06,2,0,0,1452.8
10,166.53,744.79,322.44,1,0,0,1665.3
10,780.79,428.21,61.86,1,0,0,7807.9
10,267.94,439.17,785.88,0,0,0,2679.4
10,620.33,222.93,213.7,1,0,0,6203.3
10,586.79,46.45,315.12,2,0,0,5867.9
10,571.21,136.4,332.1,1,0,0,5712.1
10,401.56,969.94,982.9,0,0,0,4015.6
10,38.93,872.48,78.81,2,0,0,389.3
10,856.59,38.61,203.05,1,0,0,8565.9
10,788.23,295.84,344.76,1,0,0,7882.3
10,206.97,430.69,352.5,1,0,0,2069.7
10,770.73,969.67,33.86,2,0,0,7707.3
10,377.26,344.94,151.0,1,0,0,3772.6
10,119.88,169.03,443.1,0,0,2,1198.8
10,687.59,44.36,303.48,1,0,2,6875.9
10,672.86,352.06,62.31,3,0,0,6728.6
10,340.35,677.91,122.12,2,0,0,3403.5
10,894.54,584.97,28.18,1,0,0,8945.4
10,565.42,931.22,788.49,3,0,0,5654.2
10,265.88,780.5,24.52,1,0,0,2658.8
10,570.8,53.57,83.91,0,0,0,5708.0
10,570.8,53.57,83.91,0,0,0,5708.0
10,570.8,53.57,83.91,0,0,0,5708.0
10,570.8,53.57,83.91,0,0,0,5708.0
10,570.8,53.57,83.91,0,0,0,5708.0
10,570.8,53.57,83.91,0,0,0,5708.0
10,570.8,53.57,83.91,0,0,0,5708.0
10,892.13,819.02,451.78,2,0,0,8921.3
10,269.01,766.73,921.5,1,0,0,2690.1
10,36.33,134.47,614.56,0,0,0,363.3
10,921.41,557.59,310.32,1,0,0,9214.1
10,946.82,644.1,315.54,3,0,1,9468.2
10,197.21,175.53,736.29,1,0,2,1972.1
10,31.45,524.39,943.9,1,0,0,314.5
10,440.73,161.58,628.64,0,0,0,4407.3
10,656.99,872.48,0.14,2,0,0,6569.9
10,158.62,768.87,65.91,3,0,1,1586.2
10,235.81,986.87,215.65,1,0,0,2358.1
10,625.07,868.78,948.8,1,0,0,6250.7
10,469.05,373.57,575.52,2,0,1,4690.5
10,517.55,113.93,743.76,3,0,1,5175.5
10,589.68,800.14,576.4,2,0,0,5896.8
10,156.11,339.34,309.84,1,0,0,1561.1
10,559.49,49.07,452.76,1,0,2,5594.9
10,626.31,845.57,24.66,2,0,0,6263.1
10,512.87,741.41,139.24,1,0,1,5128.7
10,804.17,165.99,242.35,1,0,0,8041.7
10,593.94,524.58,616.48,2,0,0,5939.4
10,593.94,524.58,616.48,2,0,0,5939.4
10,593.94,524.58,616.48,2,0,0,5939.4
10,593.94,524.58,616.48,2,0,0,5939.4
10,593.94,524.58,616.48,2,0,0,5939.4
10,593.94,524.58,616.48,2,0,0,5939.4
10,593.94,524.58,616.48,2,0,0,5939.4
10,399.76,347.25,300.36,3,0,0,3997.6
10,487.14,11.94,23.78,2,0,2,4871.4
10,874.4,149.3,2.1,0,0,0,8744.0
10,823.92,187.11,136.72,1,0,0,8239.2
10,441.76,494.44,236.0,1,0,0,4417.6
10,24.39,175.2,228.4,1,0,0,243.9
10,157.12,590.9,638.88,1,0,1,1571.2
10,686.11,269.25,214.45,1,0,2,6861.1
10,488.8,893.24,633.6,3,0,1,4888.0
10,838.28,136.32,37.1,2,0,0,8382.8
10,932.81,861.71,987.3,1,0,0,9328.1
10,258.33,586.95,3.91,3,0,0,2583.3
10,949.5,292.15,488.88,3,0,0,9495.0
10,344.92,518.3,455.84,3,0,0,3449.2
10,358.74,203.15,6.51,3,0,2,3587.4
10,410.9,521.39,314.16,3,0,0,4109.0
10,410.9,521.39,314.16,3,0,0,4109.0
10,410.9,521.39,314.16,3,0,0,4109.0
10,410.9,521.39,314.16,3,0,0,4109.0
10,410.9,521.39,314.16,3,0,0,4109.0
10,410.9,521.39,314.16,3,0,0,4109.0
10,410.9,521.39,314.16,3,0,0,4109.0
10,952.48,912.16,143.0,3,0,2,9524.8
